北京地铁8号线 林萃桥站:116.374329,40.022915
北京地铁8号线 森林公园南门站:116.392659,40.010326
北京地铁8号线 奥林匹克公园站:116.392221,40.000385
北京地铁8号线 奥体中心站:116.393440,39.986364
北京地铁8号线 北土城站:116.405083,39.976917
北京地铁8号线 安华桥站:116.395556,39.968574
北京地铁8号线 什刹海站:116.385307,39.941853
北京地铁8号线 中国美术馆站:116.408357,39.924476
北京地铁8号线 金鱼胡同站:116.418299,39.932587
北京地铁8号线 王府井站:116.411438,39.908009
北京地铁8号线 珠市口站:116.397375,39.891000
北京地铁8号线 天桥站:116.389707,39.873326
北京地铁8号线 木樨园站:116.403152,39.857718
北京地铁8号线 海户屯站:116.398036,39.850927
北京地铁8号线 大红门南站:116.397747,39.841147
北京地铁8号线 火箭万源站:116.407526,39.904030
北京地铁8号线 五福堂站:116.420025,39.781747
北京地铁8号线 德茂站:116.407526,39.904030
北京地铁8号线 瀛海站:116.451811,39.756426
北京地铁机场线 东直门站:116.435324,39.941640
北京地铁机场线 三元桥站:116.456540,39.961100
北京地铁机场线 3号航站楼站:116.614863,40.054894
北京地铁机场线 2号航站楼站:116.316229,39.978517
北京地铁1号线 高井站:116.407526,39.904030
北京地铁1号线 福寿岭站:116.171831,39.942737
北京地铁1号线 苹果园站:116.148274,39.938786
北京地铁1号线 古城站:116.190813,39.907500
北京地铁1号线 八角游乐园站:116.212684,39.907442
北京地铁1号线 玉泉路站:116.372831,39.899375
北京地铁1号线 五棵松站:116.269600,39.893856
北京地铁1号线 军事博物馆站:116.324669,39.907203
北京地铁1号线 木樨地站:116.338474,39.907353
北京地铁1号线 南礼士路站:116.352156,39.907172
北京地铁1号线 复兴门站:116.357115,39.908136
北京地铁1号线 天安门西站:116.388200,39.907250
北京地铁1号线 王府井站:116.411438,39.908009
北京地铁1号线 东单站:116.418413,39.908608
北京地铁1号线 建国门站:116.435920,39.908480
北京地铁1号线 国贸站:116.459613,39.907824
北京地铁1号线 大望路站:116.476793,39.908380
北京地铁1号线 四惠站:116.496735,39.908858
北京地铁1号线 高碑店站:116.407526,39.904030
北京地铁1号线 传媒大学站:116.559250,39.908625
北京地铁1号线 双桥站:116.569702,39.899777
北京地铁1号线 八里桥站:116.618524,39.903774
北京地铁1号线 果园站:116.407526,39.904030
北京地铁1号线 九棵树站:116.673842,39.880688
北京地铁1号线 梨园站:116.665230,39.890712
北京地铁1号线 临河里站:116.678645,39.875339
北京地铁1号线 花庄站:116.695272,39.856476
北京地铁1号线 环球度假区站:116.449542,39.919842
北京地铁昌平线 西土城站:116.407526,39.904030
北京地铁昌平线 学清路站:116.407526,39.904030
北京地铁昌平线 上清桥站:116.407526,39.904030
北京地铁昌平线 西二旗站:116.306305,40.052494
北京地铁昌平线 生命科学园站:116.290114,40.095945
北京地铁昌平线 朱辛庄站:116.345228,39.967456
北京地铁昌平线 巩华城站:116.407526,39.904030
北京地铁昌平线 沙河站:116.289299,40.144343
北京地铁昌平线 沙河高教园站:116.407526,39.904030
北京地铁昌平线 南邵站:116.407526,39.904030
北京地铁昌平线 北邵洼站:116.407526,39.904030
北京地铁昌平线 昌平东关站:116.407526,39.904030
北京地铁昌平线 昌平站:116.407526,39.904030
北京地铁昌平线 昌平北站:116.233177,40.231258
北京地铁昌平线 十三陵景区站:116.407526,39.904030
北京地铁10号线 巴沟站:116.295250,39.973800
北京地铁10号线 苏州街站:116.305914,39.975461
北京地铁10号线 海淀黄庄站:116.317150,39.975640
北京地铁10号线 知春里站:116.347500,39.976250
北京地铁10号线 知春路站:116.340508,39.976299
北京地铁10号线 西土城站:116.350996,39.976801
北京地铁10号线 牡丹园站:116.368776,39.976329
北京地铁10号线 健德门站:116.381135,39.976490
北京地铁10号线 北土城站:116.405083,39.976917
北京地铁10号线 安贞门站:116.405954,39.977005
北京地铁10号线 惠新西街南口站:116.417693,39.977118
北京地铁10号线 芍药居站:116.436745,39.976907
北京地铁10号线 太阳宫站:116.448017,39.971904
北京地铁10号线 三元桥站:116.456540,39.961100
北京地铁10号线 农业展览馆站:116.465145,39.940528
北京地铁10号线 团结湖站:116.510787,39.922348
北京地铁10号线 呼家楼站:116.461618,39.923337
北京地铁10号线 金台夕照站:116.461070,39.916059
北京地铁10号线 国贸站:116.459613,39.907824
北京地铁10号线 双井站:116.460041,39.892923
北京地铁10号线 劲松站:116.461750,39.884126
北京地铁10号线 潘家园站:116.460503,39.876674
北京地铁10号线 十里河站:116.461084,39.859421
北京地铁10号线 分钟寺站:116.454445,39.852419
北京地铁10号线 成寿寺站:116.449146,39.845304
北京地铁10号线 宋家庄站:116.428110,39.845621
北京地铁10号线 大红门站:116.379162,39.829225
北京地铁10号线 角门西站:116.370353,39.846475
北京地铁10号线 草桥站:116.352344,39.845960
北京地铁10号线 纪家庙站:116.337335,39.843915
北京地铁10号线 首经贸站:116.319878,39.844259
北京地铁10号线 丰台站:116.362824,39.845716
北京地铁10号线 泥洼站:116.303359,39.858011
北京地铁10号线 西局站:116.303870,39.865864
北京地铁10号线 六里桥站:116.303685,39.875936
北京地铁10号线 莲花桥站:116.310347,39.897867
北京地铁10号线 西钓鱼台站:116.299625,39.919589
北京地铁10号线 慈寿寺站:116.292755,39.932455
北京地铁10号线 车道沟站:116.294341,39.947273
北京地铁10号线 火器营站:116.289209,39.965455
北京地铁房山线 阎村东站:116.407526,39.904030
北京地铁房山线 苏庄站:116.407526,39.904030
北京地铁房山线 良乡大学城西站:116.156767,39.722752
北京地铁房山线 良乡大学城站:116.188070,39.733581
北京地铁房山线 广阳城站:116.407526,39.904030
北京地铁房山线 篱笆房站:116.435500,39.908750
北京地铁房山线 长阳站:116.407526,39.904030
北京地铁房山线 稻田站:116.219250,39.798958
北京地铁房山线 大葆台站:116.407526,39.904030
北京地铁房山线 郭公庄站:116.300927,39.813374
北京地铁房山线 花乡桥东站:116.407526,39.904030
北京地铁房山线 西白家窑站:116.407526,39.904030
北京地铁房山线 首经贸站:116.319878,39.844259
北京地铁房山线 丰益桥南站:116.407526,39.904030
北京地铁4号线 公益西桥站:116.370986,39.835756
北京地铁4号线 马家堡站:116.371094,39.853552
北京地铁4号线 北京南站:116.379064,39.864462
北京地铁4号线 陶然亭站:116.373634,39.878131
北京地铁4号线 宣武门站:116.375995,39.899333
北京地铁4号线 灵境胡同站:116.374654,39.914815
北京地铁4号线 西四站:116.373633,39.924756
北京地铁4号线 平安里站:116.371960,39.932820
北京地铁4号线 新街口站:116.368000,39.940500
北京地铁4号线 西直门站:116.352442,39.941622
北京地铁4号线 动物园站:116.337295,39.937829
北京地铁4号线 海淀黄庄站:116.317150,39.975640
北京地铁4号线 圆明园站:116.310811,40.002182
北京地铁4号线 西苑站:116.291460,39.997836
北京地铁4号线 北宫门站:116.277147,40.002558
北京地铁4号线 安河桥北站:116.271784,40.013779
北京地铁14号线 张郭庄站:116.186969,39.857625
北京地铁14号线 园博园站:116.207788,39.862421
北京地铁14号线 大瓦窑站:116.239269,39.859167
北京地铁14号线 郭庄子站:116.253950,39.861350
北京地铁14号线 东管头站:116.316078,39.863103
北京地铁14号线 丽泽商务区站:116.324581,39.863892
北京地铁14号线 永定门外站:116.393141,39.870773
北京地铁14号线 景泰站:116.411022,39.865344
北京地铁14号线 蒲黄榆站:116.423259,39.865827
北京地铁14号线 方庄站:116.434507,39.855029
